CID,activity,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
LON-WEI-4d77710c-13,0,12.619724474309162,-0.2820379818594103,12.619724474309162,0.03276501508418872,0.8765729292418017,343.42699999999996,318.2270000000001,343.18959166,134,0,0.31888940623344536,-0.3763847485880155,0.3763847485880155,0.31888940623344536,1.32,2.08,2.76,16.49186597788724,10.11358443912892,2.167214614609612,-2.1568612990390377,2.205625954323464,-2.3514250504006737,6.0044055162334935,0.1117074426246466,1.8216353451748541,807.1567551435147,17.81119030894213,14.748944257151669,14.748944257151669,12.041713895658194,8.829683343116722,8.829683343116722,6.9097722663043815,6.9097722663043815,4.3177666559714085,4.3177666559714085,3.150181197859565,3.150181197859565,-2.3399999999999994,610602.9147033298,17.481981873183322,7.695945258681396,4.197474261921038,146.7225909060214,19.937539809604065,0.0,0.0,0.0,5.559266895052006,6.031114512338072,4.794537184071822,4.794537184071822,0.0,0.0,32.046575604766076,24.82591636047502,36.66568677688074,11.791352662431864,9.531400137871868,22.49094921595123,0.0,9.883888251797686,5.917906046161393,39.33784043889415,18.468426974431825,40.81611592458334,0.0,0.0,16.19284410306467,10.481923458755382,0.0,0.0,29.853818918303226,11.281619359712625,5.917906046161393,26.689117645233267,35.256849029531345,0.0,10.772448428929591,0.0,72.36000000000001,0.0,9.589074368143644,0.0,17.694347795138388,30.0810293471349,24.83474942482973,0.0,16.830310287866038,18.199101205384828,24.48105160739391,4.736862953800049,7.1837752646717306,0.0,24.885850387637454,7.095593532165951,0.6067630461403013,0.33338346075855074,7.069976612175838,3.8423847521528662,5.982272944297309,0.0,0.4736842105263158,25,2,6,0,1,1,1,1,2,4,2,6,5,0,1,1,3,2.958000000000001,99.04140000000008,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
LON-WEI-4d77710c-18,0,12.447983827790376,-0.44697326152683226,12.447983827790376,0.12186869992383895,0.7546187130473839,353.37800000000016,334.2260000000001,353.13755608800005,134,0,0.323352023489579,-0.4966220248885938,0.4966220248885938,0.323352023489579,0.9615384615384616,1.6538461538461535,2.3461538461538463,16.4763137696319,10.129275442930679,2.1195157405602365,-2.1378117079315557,2.2903130154726927,-2.2274325083347524,6.058414653510232,0.26172195819744803,1.8878510658814227,1026.9582360019608,18.681433796945203,14.699008910872418,14.699008910872418,12.528407103102722,7.916071720349574,7.916071720349574,5.649754226324968,5.649754226324968,3.9958313080998993,3.9958313080998993,2.693559876777877,2.693559876777877,-3.4799999999999995,790172.5491026341,17.346505113513892,7.182093681519357,3.32120282539594,149.70940880874187,24.67440276340411,11.49902366656781,0.0,0.0,5.559266895052008,6.031114512338072,4.794537184071822,4.794537184071822,0.0,0.0,18.199101205384828,18.199101205384828,30.08333105168147,25.594367631922193,14.268263091671919,28.17833549063479,0.0,4.5670996477913555,7.0476719826771905,0.0,24.85317229056773,59.01521712996818,0.0,11.49902366656781,25.666570010664767,16.169309733438947,11.49902366656781,0.0,24.81780924268449,7.0476719826771905,0.0,0.0,53.45595023491617,0.0,10.772448428929591,0.0,81.59,6.031114512338072,9.589074368143644,0.0,5.559266895052008,33.64624464486453,0.0,11.676897189068887,56.75251550633745,6.06636706846161,10.633577208012662,9.473725907600098,11.856675384770865,0.0,24.655403627421265,6.737270686881528,0.91294989418047,1.0987789780232065,11.769111402832165,1.5927582252036616,0.0,4.7103851340201786,0.15789473684210525,26,2,7,0,0,0,2,1,3,5,2,7,4,0,0,0,3,3.1997000000000018,101.37640000000003,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
LON-WEI-4d77710c-19,1,12.378549225245653,-1.0163369236583513,12.378549225245653,0.2251360544217682,0.9289794383529876,267.284,254.17999999999995,267.08954327600003,100,0,0.33064638629618553,-0.4794522365969123,0.4794522365969123,0.33064638629618553,1.05,1.7,2.35,16.368871880623356,10.05920604325719,2.3645199280999494,-2.2402161027295953,2.308699837044973,-2.338876789407633,6.001070426690107,-0.14226395583853452,1.9987207298986136,666.4320194305511,14.112519696192859,10.691533245010449,10.691533245010449,9.681540550352057,6.348826073223305,6.348826073223305,4.741658743904223,4.741658743904223,3.5102209038681917,3.5102209038681917,2.5765671746869354,2.5765671746869354,-2.62,56860.14392066015,12.415666018077431,4.8106281259917125,1.9504798961622876,115.81954625210513,10.006437125691184,0.0,6.0418408291479615,0.0,5.9071797293515065,5.9693052879518484,4.794537184071822,4.794537184071822,0.0,0.0,48.53093654769288,17.193270051855606,12.10820789760957,0.0,14.69560176298435,11.876485017303354,0.0,4.899909730850478,0.0,12.586597235060534,0.0,71.28765809124549,0.0,0.0,0.0,0.0,0.0,0.0,21.882922142994538,11.339293589984395,0.0,27.52673248831077,54.59730361615449,0.0,0.0,0.0,57.61,12.011146117099807,14.69560176298435,0.0,5.9071797293515065,17.671659389306566,5.563451491696997,4.899909730850478,36.398202410769656,18.199101205384828,0.0,0.0,0.0,0.0,25.373329081632647,9.489990551776266,2.0791836734693883,-1.2414729780801197,15.131442271352984,0.0,0.334194066515495,0.0,0.125,20,1,4,0,1,1,2,0,2,2,1,4,3,0,0,0,3,2.4683,73.13430000000002,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LON-WEI-4d77710c-20,0,12.74413898125114,-0.28264791719156745,12.74413898125114,0.03741290875902759,0.44384685994015816,402.49800000000016,376.29000000000013,402.205576072,154,0,0.31880926598003445,-0.3608889006675551,0.3608889006675551,0.31880926598003445,1.0333333333333334,1.7333333333333334,2.5,16.161749279608813,10.111387520134253,2.117800737304219,-2.1478894113980185,2.209450549166728,-2.312795640618905,6.0050869006807455,0.2519750287074282,1.482959546782825,1253.0242807144855,21.087211190881018,17.235883481073213,17.235883481073213,14.52487714325259,10.247063296171193,10.247063296171193,7.9301176404611144,7.9301176404611144,5.158300600416596,5.158300600416596,3.7874752880430096,3.7874752880430096,-3.5399999999999987,8564595.094170246,19.76246680576238,8.449117018838379,4.077380343825497,174.4679696456674,20.184655376751227,0.0,0.0,0.0,5.559266895052006,6.031114512338072,4.794537184071822,4.794537184071822,0.0,0.0,50.2456768101509,30.034913297707615,47.158573316061954,5.687386274683562,4.794537184071822,33.39387414803228,0.0,14.867866772744891,5.917906046161393,26.813052428219837,11.861545009918904,76.84187926173985,0.0,0.0,16.19284410306467,10.481923458755382,0.0,0.0,22.126949086989214,12.965578028838587,5.917906046161393,19.410925891078247,65.71916087499085,0.0,21.675373361010646,0.0,78.92,0.0,9.589074368143644,0.0,11.59038140739008,30.0810293471349,17.323746555007066,10.949675706161793,16.830310287866038,42.595045982382736,35.53139719680273,0.0,1.6751525456499299,0.0,28.545922529210664,8.371436444608241,2.858983221158824,0.32102989321017783,15.20903631817815,4.452879880410995,5.2322258342396895,0.0,0.25,30,3,6,0,0,0,2,2,4,3,3,6,6,0,0,0,4,4.503000000000003,122.07010000000004,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
LON-WEI-4d77710c-22,0,12.619333527807104,-0.3815750188964471,12.619333527807104,0.05322450263647927,0.762605804914265,336.3950000000001,316.23500000000007,336.15862588,128,0,0.3232901136118634,-0.3126361969278907,0.3232901136118634,0.3126361969278907,1.12,1.88,2.56,16.16184482527664,10.11372071721074,2.115913066233359,-2.1470031440054087,2.2084257740106144,-2.251681524204318,6.05232286785462,0.26186163068724577,1.9548814419732456,948.5453625595717,17.81119030894213,14.19153324501045,14.19153324501045,12.041713895658194,8.14567069195601,8.14567069195601,6.260544020292556,6.260544020292556,3.722891713645528,3.722891713645528,2.6931734126435694,2.6931734126435694,-3.149999999999999,479768.6047529971,16.698858826786914,7.169844478529616,3.8529162858246155,145.06690844507122,15.200676855804016,0.0,0.0,0.0,5.559266895052006,6.031114512338072,9.778515705019029,4.794537184071822,0.0,0.0,32.046575604766076,24.117007251546227,29.710891978068318,17.571616120980202,4.794537184071822,28.17833549063479,0.0,9.551078168738565,5.917906046161393,20.392230805293824,10.633577208012662,65.34253720473272,0.0,0.0,16.19284410306467,16.169309733438947,0.0,0.0,15.582192681076634,6.544756405912576,5.917906046161393,13.847474399381248,59.78327030968071,0.0,10.772448428929591,0.0,76.02000000000002,0.0,9.589074368143644,0.0,11.59038140739008,34.60988343037068,0.0,0.0,41.356731568015405,32.046575604766076,15.617555728959873,0.0,1.6455218568909045,0.0,28.891071918117824,6.868751495968758,1.1384864394564076,0.3156776994416781,10.390969240045267,4.906010204688956,4.676844478723537,0.0,0.21052631578947367,25,2,6,0,0,0,1,2,3,4,2,6,4,0,0,0,3,3.6965000000000017,99.92440000000003,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
LON-WEI-4d77710c-23,0,12.748235067246439,-4.497939048827623,12.748235067246439,0.005972747123541343,0.7185177664917415,361.32300000000015,347.2110000000001,361.103811348,134,0,0.4159855244059726,-0.3159602994326564,0.4159855244059726,0.3159602994326564,1.0,1.6923076923076923,2.3846153846153846,19.413180901916338,10.128721977808645,2.300287088827952,-2.1267063227904983,2.3033869895251606,-2.2272166677151617,6.05325782757224,-0.1370973784831803,1.867962738673453,1041.7661446316408,18.89697674656903,13.593756018162,13.593756018162,12.25303876106338,7.591606891805159,7.591606891805159,5.662103865388447,5.662103865388447,3.7867041518062337,3.7867041518062337,2.573833957279436,2.573833957279436,-3.2899999999999987,570948.7255237709,17.530378388497176,6.547974152840972,3.5345531311865903,145.61398244411018,15.200676855804016,0.0,0.0,0.0,5.559266895052006,12.207413029781547,4.794537184071822,4.794537184071822,13.17124514302446,0.0,24.26546827384644,24.26546827384644,29.704350257903425,11.250837766380556,17.96578232709628,28.17833549063479,0.0,4.5670996477913555,7.0476719826771905,6.176298517443475,10.633577208012662,70.6450356901268,0.0,0.0,16.19284410306467,29.340554876463408,0.0,0.0,10.598214160129428,13.223970500120664,0.0,5.563451491696997,59.52231730337778,0.0,10.772448428929591,0.0,63.13,17.770864521478547,22.760319511168102,0.0,11.24665316973557,16.459834703613154,12.13273413692322,22.896677356327647,31.313140256523628,0.0,10.633577208012662,0.0,39.56635355932743,0.0,24.308737481167725,5.892753252089022,-0.7028512139666081,0.0,10.34857585439514,-3.0431936784572517,0.0,1.5462914121112172,0.1111111111111111,26,2,5,0,0,0,2,1,3,3,2,8,2,0,0,0,3,4.2013000000000025,93.27440000000004,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,2,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
LON-WEI-4d77710c-24,1,12.714158084530109,-0.4479136023251631,12.714158084530109,0.12913619614512495,0.3576767305722001,448.56900000000013,428.40900000000016,448.09153449999997,156,0,0.3406624290344313,-0.4623128318934757,0.4623128318934757,0.3406624290344313,1.0,1.6774193548387095,2.3548387096774195,32.134709664812476,10.145974505457335,2.2009986062120612,-2.0487979665698326,2.357546410761688,-2.159037661400821,7.196146935128449,-0.1151427773930402,1.5241967041671176,1184.0318976184558,21.631181265251037,16.83087184046788,18.463865002323328,15.135361590784807,9.797942033085329,11.494091425267953,6.674919405177175,8.585221098358438,4.452839797003914,6.492582602125647,3.0258438832953902,4.919380281079495,-3.2899999999999987,18604646.900340565,20.961611566528028,9.678741669038098,5.071075590198468,187.91422244464403,10.053651557806381,10.008705673540632,0.0,5.9071797293515065,0.0,5.9693052879518484,4.794537184071822,9.778515705019029,0.0,22.673571755869474,60.6636706846161,18.553555759849232,15.820661455864208,24.285083073984385,14.325937321943693,39.551138749860705,0.0,4.9839785209472085,0.0,13.344558822616634,11.923670568519249,83.3674800100891,0.0,21.01167387394805,5.316788604006331,5.001081976687867,0.0,22.673571755869474,23.467345502763482,15.95222176079788,0.0,22.975653870307898,72.11010052354365,0.0,21.01167387394805,0.0,68.28999999999999,5.9693052879518484,9.589074368143644,0.0,18.934883316790433,16.258461463233324,21.01167387394805,22.673571755869474,12.990104268152232,66.04373345508202,10.30076712495354,4.736862953800049,5.175732343773781,2.861519809234663,30.60607095279635,6.127905699224659,3.056712047000023,-0.6729859862169909,21.35775984840753,0.12913619614512495,2.0248157563015283,0.0,0.125,31,1,5,0,0,0,2,2,4,6,1,7,7,0,0,0,4,5.896500000000003,125.5952,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
LON-WEI-4d77710c-26,0,12.551365583270345,-0.31036753590324984,12.551365583270345,0.16756377551020374,0.7737487497883901,283.33099999999996,266.195,283.132076784,108,0,0.2842338860062727,-0.3433315300150032,0.3433315300150032,0.2842338860062727,1.1428571428571428,1.8571428571428568,2.523809523809524,16.147154831845263,10.07493052283742,2.157041125499664,-2.025217836529195,2.1031899476249976,-2.206272047029505,5.7514531343768605,0.8561884199900122,2.3385591547300817,900.9021683072197,14.98276318419594,12.06467508474891,12.06467508474891,10.130228955335802,7.050412458016581,7.050412458016581,5.145592854670434,5.145592854670434,3.671270534128496,3.671270534128496,2.6323467038988637,2.6323467038988637,-2.56,84617.62481350344,13.424313785563015,5.08698914389221,2.105198112970613,120.77985595287755,4.9839785209472085,11.033401435232523,5.428790391900541,0.0,5.559266895052008,0.0,14.687756176444681,4.681802935145185,0.0,0.0,31.54366002800146,25.477292959539852,11.257379486545458,5.687386274683562,0.0,11.033401435232523,0.0,14.764463264393429,0.0,26.689117645233267,0.0,62.1663464839497,0.0,5.687386274683562,10.988057286952548,0.0,0.0,0.0,14.764463264393429,6.4208216229260096,6.923737199690624,24.601938309162094,39.920909710451696,0.0,16.720787709916085,0.0,70.65,0.0,9.589074368143644,0.0,16.374281501417347,23.318836610074293,12.114749617774473,4.681802935145185,0.0,44.1793097416893,10.082660329248244,0.0,1.4005281557067268,0.0,28.219130369740487,3.181510534769464,2.2207020817586303,0.0,9.221932081283182,1.5414572590208409,3.8814061843873353,0.0,0.25,21,2,5,0,0,0,1,2,3,3,2,5,3,0,0,0,3,2.26802,83.24840000000002,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LON-WEI-4d77710c-27,0,12.691644346431055,-0.18351946334089184,12.691644346431055,0.010160848417522184,0.7931692451735706,355.48199999999997,326.2500000000001,355.22597716800004,140,0,0.31901481928017483,-0.3351381324791954,0.3351381324791954,0.31901481928017483,1.1153846153846154,1.7692307692307692,2.4230769230769234,16.162032869916402,10.103250350403986,2.162001767278341,-2.183730839126815,2.2148824022885982,-2.3758826033099534,6.005221430540939,0.2468105626133245,1.8453513003934827,817.6062637111892,18.51829709012868,15.7549095290609,15.7549095290609,12.541713895658194,9.74042769212793,9.74042769212793,7.7266684446797855,7.7266684446797855,4.993876382377431,4.993876382377431,3.73931140311643,3.73931140311643,-2.2999999999999994,832164.9955299819,18.48986812820785,8.38704344482891,4.452131923064031,154.33892990530774,15.200676855804016,0.0,0.0,0.0,5.559266895052006,6.031114512338072,4.794537184071822,4.794537184071822,0.0,0.0,57.729862096470114,24.82591636047502,29.555889235603214,5.687386274683562,4.794537184071822,22.49094921595123,0.0,9.883888251797686,5.917906046161393,64.95900137199786,5.316788604006331,40.81611592458334,0.0,0.0,16.19284410306467,10.481923458755382,0.0,0.0,16.640054989277388,6.544756405912576,5.917906046161393,52.37240413693732,35.256849029531345,0.0,10.772448428929591,0.0,63.13,0.0,9.589074368143644,0.0,17.632222236538038,23.536272941222325,18.227867460316816,25.683286491704038,10.763943219404434,24.26546827384644,24.48105160739391,0.0,1.702640936004031,0.0,25.23707581531491,7.518130695179307,0.6768502060042467,0.3486366662137764,7.5182042496878365,8.71712301953082,4.781338412065081,0.0,0.5238095238095238,26,2,5,1,0,1,1,1,2,3,2,5,4,1,0,1,3,4.501800000000004,106.69040000000008,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
LON-WEI-4d77710c-28,0,12.752478211534676,-0.3752111678004526,12.752478211534676,0.06354156281197954,0.6180933297707835,409.48600000000016,382.27000000000015,409.200156344,158,0,0.3190689138785357,-0.4967519708311019,0.4967519708311019,0.3190689138785357,1.0666666666666669,1.8,2.466666666666667,16.470971797311368,10.1132004678858,2.1258536043784098,-2.1551542390072447,2.2407664647405645,-2.297237777432352,6.004579586779451,0.2513292074653901,1.8316655713169008,1105.2887939046968,21.672997628507925,17.69057274243514,17.69057274243514,14.422253953220078,9.805141500896118,9.805141500896118,7.4251743074481436,7.4251743074481436,4.7304515197075645,4.7304515197075645,3.333898068117365,3.333898068117365,-3.4799999999999995,4928007.7192853065,21.234195790852706,9.345073647712995,4.735467835669327,175.16917726632823,24.67440276340411,11.49902366656781,0.0,0.0,5.559266895052008,6.031114512338072,4.794537184071822,4.794537184071822,0.0,0.0,32.046575604766076,30.18337432000783,35.62225630406481,19.906981357238628,14.268263091671919,22.49094921595123,0.0,9.883888251797686,5.917906046161393,26.936987211206397,19.536383686561397,64.57866862166517,0.0,11.49902366656781,25.666570010664767,10.481923458755382,11.49902366656781,0.0,24.81780924268449,13.089512811825152,5.917906046161393,19.410925891078247,53.45595023491617,0.0,10.772448428929591,0.0,81.59,0.0,9.589074368143644,0.0,18.135137813302656,40.42152082225493,5.563451491696997,0.0,43.182639507344334,38.112942673227685,10.633577208012662,9.473725907600098,12.244831864086569,0.0,25.372796852880107,6.9999783751501825,1.3138595568415754,1.6369087586667577,12.30916106642214,1.7047373918703284,4.919315309044227,3.165077491704788,0.3043478260869565,30,2,7,0,0,0,2,1,3,5,2,7,7,0,0,0,3,3.996400000000003,118.45040000000004,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
LON-WEI-4d77710c-29,0,12.718882723148475,-0.4796910168388335,12.718882723148475,0.05400884194795141,0.556433992066705,428.5140000000002,404.3220000000002,428.151826248,158,0,0.3250456511899781,-0.4656830774457113,0.4656830774457113,0.3250456511899781,1.2,1.9333333333333331,2.6333333333333333,32.13349103810673,10.113903239664207,2.1376609311423347,-2.143489537632453,2.218640762798064,-2.2516967006385373,7.1350143429286765,-0.14183467970975924,1.7812695442151596,1119.6370087155228,21.672997628507925,17.098440871206254,17.91493745213398,14.367412398353686,9.672108099759383,10.551760911014279,7.144637182670902,8.002740034528921,4.2064773600659695,5.013013963339534,3.0279798512271805,3.733268211850408,-3.2,5236841.471999099,21.507465277777783,9.532410611303346,5.2353542731921126,177.4421075026197,14.620751205597735,0.0,5.131558479839334,0.0,5.559266895052008,12.000419800289922,14.905862972149976,9.778515705019029,0.0,11.336785877934735,32.046575604766076,18.90801031431363,28.894111176921157,24.409017856970948,14.325937321943693,44.92859886167715,0.0,9.551078168738565,5.917906046161393,33.73678962791045,17.24045917252558,51.89010668989772,0.0,0.0,16.19284410306467,15.613481938594715,0.0,11.336785877934735,28.158379933541397,22.496978166710452,5.917906046161393,26.465139593920327,40.63691179999725,0.0,10.772448428929591,0.0,102.31999999999998,6.031114512338072,14.383611552215465,0.0,23.86729985209126,40.43695954872644,0.0,11.336785877934735,41.2668443949458,19.913841467842854,15.617555728959873,4.736862953800049,6.516929084826673,1.22011014295015,41.06039014686564,8.75964971033805,0.9769673672166674,-0.08670594798629927,6.688006352800136,1.7189697593574618,6.645683383631528,0.0,0.3333333333333333,30,2,8,0,0,0,1,2,3,7,2,9,7,0,0,0,3,3.8636000000000026,118.13840000000003,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
LON-WEI-4d77710c-30,0,12.718668119012325,-0.389856386999244,12.718668119012325,0.05423035237970275,0.5179649990213874,392.48400000000015,372.3240000000001,392.13069688,142,0,0.32504604979781404,-0.31263619689462985,0.32504604979781404,0.31263619689462985,1.0714285714285714,1.7857142857142858,2.5357142857142856,32.13354913268571,10.113904713196712,2.12940468746188,-2.143299603771307,2.259029913401174,-2.2512567593461084,7.218928585034938,0.2618673035113963,1.6488043565849435,1193.0165406061192,19.672997628507925,15.599781535474314,16.41627811640204,13.508040390846984,9.06806813175884,9.884564712686565,7.00558635061061,8.036235232536974,4.317834812702381,5.269667333186331,3.1481766974581875,4.00906477449912,-3.1899999999999986,3053456.727410368,18.1862676072455,7.4383528578147455,3.6117444349475383,165.38893624721788,9.883888251797686,0.0,5.131558479839334,0.0,5.559266895052006,6.031114512338072,10.111325788078151,9.778515705019029,0.0,0.0,55.51609561962403,24.117007251546227,23.514048406455245,15.904006908768926,4.794537184071822,49.175914207810656,0.0,9.551078168738565,5.917906046161393,20.392230805293824,10.633577208012662,65.08158419842978,0.0,0.0,16.19284410306467,15.613481938594715,0.0,11.336785877934735,15.582192681076634,6.544756405912576,5.917906046161393,13.847474399381248,59.52231730337778,0.0,20.98906906301496,0.0,76.02000000000002,0.0,9.589074368143644,0.0,11.59038140739008,34.054055635526446,10.216620634085363,11.336785877934735,16.830310287866038,42.46456947923127,29.465030128341123,0.0,2.66116308610221,1.415541218158011,29.715565735318307,7.490256530336347,1.383912162839833,0.30859929481082604,14.632531661326757,1.7109098639455782,4.681520447162131,0.0,0.19047619047619047,28,2,6,0,0,0,2,2,4,5,2,7,4,0,0,0,4,4.9112000000000045,115.30740000000004,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
